Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
Complete genome sequence of Brachyspira intermedia reveals unique genomic features in Brachyspira species and phage-mediated horizontal gene transfer.,"Håfström T, Jansson DS, Segerman B",BMC Genomics,2011,2011-08-04,2011-08-04,12,,395,10.1186/1471-2164-12-395,21816042,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,d80b83743fac433cbc81d4d3f3724da1,https://publications.scilifelab.se/publication/d80b83743fac433cbc81d4d3f3724da1,https://doi.org/10.1186/1471-2164-12-395,https://www.ncbi.nlm.nih.gov/pubmed/21816042
The genetic structure of the Swedish population.,"Humphreys K, Grankvist A, Leu M, Hall P, Liu J, Ripatti S, Rehnström K, Groop L, Klareskog L, Ding B, Grönberg H, Xu J, Pedersen NL, Lichtenstein P, Mattingsdal M, Andreassen OA, O'Dushlaine C, Purcell SM, Sklar P, Sullivan PF, Hultman CM, Palmgren J, Magnusson PK",PLoS ONE,2011,2011-08-04,2011-08-04,6,8,e22547,10.1371/journal.pone.0022547,21829632,NGI Uppsala (SNP&SEQ Technology Platform),Service,efde3eebca04451982a1cd12962eea84,https://publications.scilifelab.se/publication/efde3eebca04451982a1cd12962eea84,https://doi.org/10.1371/journal.pone.0022547,https://www.ncbi.nlm.nih.gov/pubmed/21829632
Influence of the COMT genotype on working memory and brain activity changes during development.,"Dumontheil I, Roggeman C, Ziermans T, Peyrard-Janvid M, Matsson H, Kere J, Klingberg T",Biol. Psychiatry,2011,2011-08-01,2011-04-26,70,3,222-229,10.1016/j.biopsych.2011.02.027,21514925,Mutation Analysis Facility (MAF),,54847b9b8a9d4f5e95bfd6ea007f45fb,https://publications.scilifelab.se/publication/54847b9b8a9d4f5e95bfd6ea007f45fb,https://doi.org/10.1016/j.biopsych.2011.02.027,https://www.ncbi.nlm.nih.gov/pubmed/21514925
"Evaluation of Fanconi anaemia genes FANCA, FANCC and FANCL in cervical cancer susceptibility.","Juko-Pecirep I, Ivansson EL, Gyllensten UB",Gynecol. Oncol.,2011,2011-08-00,2011-05-06,122,2,377-381,10.1016/j.ygyno.2011.04.014,21543111,NGI Uppsala (SNP&SEQ Technology Platform),,24df8269ff104672b5f3ba0f7b3aeef6,https://publications.scilifelab.se/publication/24df8269ff104672b5f3ba0f7b3aeef6,https://doi.org/10.1016/j.ygyno.2011.04.014,https://www.ncbi.nlm.nih.gov/pubmed/21543111
Array-based genomic screening at diagnosis and during follow-up in chronic lymphocytic leukemia.,"Gunnarsson R, Mansouri L, Isaksson A, Göransson H, Cahill N, Jansson M, Rasmussen M, Lundin J, Norin S, Buhl AM, Smedby KE, Hjalgrim H, Karlsson K, Jurlander J, Geisler C, Juliusson G, Rosenquist R",Haematologica,2011,2011-08-00,2011-05-07,96,8,1161-1169,10.3324/haematol.2010.039768,21546498,"Array and Analysis Facility, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,29c2577bd03d479a8b23a8a06f02054a,https://publications.scilifelab.se/publication/29c2577bd03d479a8b23a8a06f02054a,https://doi.org/10.3324/haematol.2010.039768,https://www.ncbi.nlm.nih.gov/pubmed/21546498
Lack of association between two dopamine D2 receptor gene polymorphisms and schizophrenia.,"Caprini S, Saetre P, Melle I, Djurovic S, Andreassen OA, Skjødt C, Duong L, Werge T, Hall H, Agartz I, Terenius L, Jönsson EG",Psychiatr. Genet.,2011,2011-08-00,2011-06-30,21,4,214-215,10.1097/YPG.0b013e328341e020,21712758,NGI Uppsala (SNP&SEQ Technology Platform),,34c5fbe40d8c4a67994933bef70f3526,https://publications.scilifelab.se/publication/34c5fbe40d8c4a67994933bef70f3526,https://doi.org/10.1097/YPG.0b013e328341e020,https://www.ncbi.nlm.nih.gov/pubmed/21712758
Gene-environment interactions between CRHR1 variants and physical assault in suicide attempts.,"Ben-Efraim YJ, Wasserman D, Wasserman J, Sokolowski M",Genes Brain Behav.,2011,2011-08-00,2011-05-25,10,6,663-672,10.1111/j.1601-183X.2011.00703.x,21605337,NGI Uppsala (SNP&SEQ Technology Platform),,488c351a1c714b168070854f0ee5956a,https://publications.scilifelab.se/publication/488c351a1c714b168070854f0ee5956a,https://doi.org/10.1111/j.1601-183X.2011.00703.x,https://www.ncbi.nlm.nih.gov/pubmed/21605337
Hyphae-colonizing Burkholderia sp.--a new source of biological control agents against sheath blight disease (Rhizoctonia solani AG1-IA) in rice.,"Cuong ND, Nicolaisen MH, Sørensen J, Olsson S",Microb. Ecol.,2011,2011-08-00,2011-03-03,62,2,425-434,10.1007/s00248-011-9823-x,21365233,NGI Uppsala (Uppsala Genome Center),,6f6bece2b52d42f6b7cb4126f462b00e,https://publications.scilifelab.se/publication/6f6bece2b52d42f6b7cb4126f462b00e,https://doi.org/10.1007/s00248-011-9823-x,https://www.ncbi.nlm.nih.gov/pubmed/21365233
The short non-coding transcriptome of the protozoan parasite Trypanosoma cruzi.,"Franzén O, Arner E, Ferella M, Nilsson D, Respuela P, Carninci P, Hayashizaki Y, Aslund L, Andersson B, Daub CO",PLoS Negl Trop Dis,2011,2011-08-00,2011-08-30,5,8,e1283,10.1371/journal.pntd.0001283,21912713,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,74a2c5d345704611b48c394e247dc4d7,https://publications.scilifelab.se/publication/74a2c5d345704611b48c394e247dc4d7,https://doi.org/10.1371/journal.pntd.0001283,https://www.ncbi.nlm.nih.gov/pubmed/21912713
"Correlation between LRIG1 and LRIG2 expressions and expression of 11 tumor markers, with special reference to tumor suppressors, in CIN and normal cervical epithelium.","Lindström AK, Asplund A, Hellberg D",Gynecol. Oncol.,2011,2011-08-00,2011-06-03,122,2,372-376,10.1016/j.ygyno.2011.04.049,21632100,Tissue Profiling,,899359c579ff4acd9c8aa1d39b9d6060,https://publications.scilifelab.se/publication/899359c579ff4acd9c8aa1d39b9d6060,https://doi.org/10.1016/j.ygyno.2011.04.049,https://www.ncbi.nlm.nih.gov/pubmed/21632100
Lack of association between genetic variations in the KALRN region and ischemic stroke.,"Olsson S, Jood K, Melander O, Sjögren M, Norrving B, Nilsson M, Lindgren A, Jern C",Clin. Biochem.,2011,2011-08-00,2011-06-15,44,12,1018-1020,10.1016/j.clinbiochem.2011.05.025,21664346,NGI Uppsala (SNP&SEQ Technology Platform),,d8c3d87f73874cce97d189292f4e7bb8,https://publications.scilifelab.se/publication/d8c3d87f73874cce97d189292f4e7bb8,https://doi.org/10.1016/j.clinbiochem.2011.05.025,https://www.ncbi.nlm.nih.gov/pubmed/21664346
Antimicrobial susceptibility of Brachyspira spp. isolated from commercial laying hens and free-living wild mallards (Anas platyrhynchos).,"Jansson DS, Pringle M",Avian Pathol.,2011,2011-08-00,2011-08-05,40,4,387-393,10.1080/03079457.2011.588197,21812718,NGI Uppsala (Uppsala Genome Center),,f1e50163073f4091881a2166bd0efb59,https://publications.scilifelab.se/publication/f1e50163073f4091881a2166bd0efb59,https://doi.org/10.1080/03079457.2011.588197,https://www.ncbi.nlm.nih.gov/pubmed/21812718
RBM3-regulated genes promote DNA integrity and affect clinical outcome in epithelial ovarian cancer.,"Ehlén Å, Nodin B, Rexhepaj E, Brändstedt J, Uhlén M, Alvarado-Kristensson M, Pontén F, Brennan DJ, Jirström K",Transl Oncol,2011,2011-08-00,2011-08-01,4,4,212-221,,21804916,Tissue Profiling,,f52e06e45f5441fd85c12a288c5606c4,https://publications.scilifelab.se/publication/f52e06e45f5441fd85c12a288c5606c4,,https://www.ncbi.nlm.nih.gov/pubmed/21804916
Performance of ultra-deep pyrosequencing in analysis of HIV-1 pol gene variation.,"Mild M, Hedskog C, Jernberg J, Albert J",PLoS ONE,2011,2011-07-25,2011-07-25,6,7,e22741,10.1371/journal.pone.0022741,21799940,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,ef4debf1b97940c2b233c98ac861e08f,https://publications.scilifelab.se/publication/ef4debf1b97940c2b233c98ac861e08f,https://doi.org/10.1371/journal.pone.0022741,https://www.ncbi.nlm.nih.gov/pubmed/21799940
Structural alterations from multiple displacement amplification of a human genome revealed by mate-pair sequencing.,"Jiao X, Rosenlund M, Hooper SD, Tellgren-Roth C, He L, Fu Y, Mangion J, Sjöblom T",PLoS ONE,2011,2011-07-22,2011-07-22,6,7,e22250,10.1371/journal.pone.0022250,21799804,NGI Uppsala (Uppsala Genome Center),,32ab4f9a3a5c47ef9c53f6a734679b3a,https://publications.scilifelab.se/publication/32ab4f9a3a5c47ef9c53f6a734679b3a,https://doi.org/10.1371/journal.pone.0022250,https://www.ncbi.nlm.nih.gov/pubmed/21799804
Low RBM3 protein expression correlates with tumour progression and poor prognosis in malignant melanoma: an analysis of 215 cases from the Malmö Diet and Cancer Study.,"Jonsson L, Bergman J, Nodin B, Manjer J, Pontén F, Uhlén M, Jirström K",J Transl Med,2011,2011-07-21,2011-07-21,9,,114,10.1186/1479-5876-9-114,21777469,Tissue Profiling,,884ba280b10244048de9dd250b7257b9,https://publications.scilifelab.se/publication/884ba280b10244048de9dd250b7257b9,https://doi.org/10.1186/1479-5876-9-114,https://www.ncbi.nlm.nih.gov/pubmed/21777469
The use of genome-wide eQTL associations in lymphoblastoid cell lines to identify novel genetic pathways involved in complex traits.,"Min JL, Taylor JM, Richards JB, Watts T, Pettersson FH, Broxholme J, Ahmadi KR, Surdulescu GL, Lowy E, Gieger C, Newton-Cheh C, Perola M, Soranzo N, Surakka I, Lindgren CM, Ragoussis J, Morris AP, Cardon LR, Spector TD, Zondervan KT",PLoS ONE,2011,2011-07-15,2011-07-15,6,7,e22070,10.1371/journal.pone.0022070,21789213,Mutation Analysis Facility (MAF),,dc16b55f3b534d71ad478a06bb55ee88,https://publications.scilifelab.se/publication/dc16b55f3b534d71ad478a06bb55ee88,https://doi.org/10.1371/journal.pone.0022070,https://www.ncbi.nlm.nih.gov/pubmed/21789213
Scalable transcriptome preparation for massive parallel sequencing.,"Stranneheim H, Werne B, Sherwood E, Lundeberg J",PLoS ONE,2011,2011-07-07,2011-07-07,6,7,e21910,10.1371/journal.pone.0021910,21760920,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,09a4a465924d40dcb5efe40d27bef7f0,https://publications.scilifelab.se/publication/09a4a465924d40dcb5efe40d27bef7f0,https://doi.org/10.1371/journal.pone.0021910,https://www.ncbi.nlm.nih.gov/pubmed/21760920
Identification of noncoding transcripts from within CENP-A chromatin at fission yeast centromeres.,"Choi ES, Strålfors A, Castillo AG, Durand-Dubief M, Ekwall K, Allshire RC",J. Biol. Chem.,2011,2011-07-01,2011-05-03,286,26,23600-23607,10.1074/jbc.M111.228510,21531710,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,e43e7e015dec4e649c76420282600e5a,https://publications.scilifelab.se/publication/e43e7e015dec4e649c76420282600e5a,https://doi.org/10.1074/jbc.M111.228510,https://www.ncbi.nlm.nih.gov/pubmed/21531710
Potential association of muscarinic receptor 3 gene variants with primary Sjogren's syndrome.,"Appel S, Le Hellard S, Bruland O, Brun JG, Omdal R, Kristjansdottir G, Theander E, Nordmark G, Kvarnström M, Eriksson P, Rönnblom L, Wahren-Herlenius M, Jonsson R",Ann. Rheum. Dis.,2011,2011-07-00,2011-04-01,70,7,1327-1329,10.1136/ard.2010.138966,21450750,NGI Uppsala (SNP&SEQ Technology Platform),,12cd8a04bec54421a735cd61bf6761fc,https://publications.scilifelab.se/publication/12cd8a04bec54421a735cd61bf6761fc,https://doi.org/10.1136/ard.2010.138966,https://www.ncbi.nlm.nih.gov/pubmed/21450750
Species sorting and neutral processes are both important during the initial assembly of bacterial communities.,"Langenheder S, Székely AJ",ISME J,2011,2011-07-00,2011-01-29,5,7,1086-1094,10.1038/ismej.2010.207,21270841,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,22d4089c71f34aa89b07876b372edbe1,https://publications.scilifelab.se/publication/22d4089c71f34aa89b07876b372edbe1,https://doi.org/10.1038/ismej.2010.207,https://www.ncbi.nlm.nih.gov/pubmed/21270841
Genetic architecture of circulating lipid levels.,"Demirkan A, Amin N, Isaacs A, Jarvelin MR, Whitfield JB, Wichmann HE, Kyvik KO, Rudan I, Gieger C, Hicks AA, Johansson Å, Hottenga JJ, Smith JJ, Wild SH, Pedersen NL, Willemsen G, Mangino M, Hayward C, Uitterlinden AG, Hofman A, Witteman J, Montgomery GW, Pietiläinen KH, Rantanen T, Kaprio J, Döring A, Pramstaller PP, Gyllensten U, de Geus EJ, Penninx BW, Wilson JF, Rivadeneria F, Magnusson PK, Boomsma DI, Spector T, Campbell H, Hoehne B, Martin NG, Oostra BA, McCarthy M, Peltonen-Palotie L, Aulchenko Y, Visscher PM, Ripatti S, Janssens AC, van Duijn CM, ENGAGE CONSORTIUM ",Eur. J. Hum. Genet.,2011,2011-07-00,2011-03-30,19,7,813-819,10.1038/ejhg.2011.21,21448234,NGI Uppsala (SNP&SEQ Technology Platform),Service,2ac3ea9b6151417fa83ecfd62869be0e,https://publications.scilifelab.se/publication/2ac3ea9b6151417fa83ecfd62869be0e,https://doi.org/10.1038/ejhg.2011.21,https://www.ncbi.nlm.nih.gov/pubmed/21448234
SATB2 in combination with cytokeratin 20 identifies over 95% of all colorectal carcinomas.,"Magnusson K, de Wit M, Brennan DJ, Johnson LB, McGee SF, Lundberg E, Naicker K, Klinger R, Kampf C, Asplund A, Wester K, Gry M, Bjartell A, Gallagher WM, Rexhepaj E, Kilpinen S, Kallioniemi OP, Belt E, Goos J, Meijer G, Birgisson H, Glimelius B, Borrebaeck CA, Navani S, Uhlén M, O'Connor DP, Jirström K, Pontén F",Am. J. Surg. Pathol.,2011,2011-07-00,2011-06-17,35,7,937-948,10.1097/PAS.0b013e31821c3dae,21677534,"Cell Profiling, Tissue Profiling",,5303e6e8eb5743bb819fab14cfeb67b2,https://publications.scilifelab.se/publication/5303e6e8eb5743bb819fab14cfeb67b2,https://doi.org/10.1097/PAS.0b013e31821c3dae,https://www.ncbi.nlm.nih.gov/pubmed/21677534
Concomitant autoimmunity in myasthenia gravis--lack of association with IgA deficiency.,"Ramanujam R, Piehl F, Pirskanen R, Gregersen PK, Hammarström L",J. Neuroimmunol.,2011,2011-07-00,2011-06-15,236,1-2,118-122,10.1016/j.jneuroim.2011.05.008,21669464,Mutation Analysis Facility (MAF),,873af7a6da5647ed84b11169c37b9cee,https://publications.scilifelab.se/publication/873af7a6da5647ed84b11169c37b9cee,https://doi.org/10.1016/j.jneuroim.2011.05.008,https://www.ncbi.nlm.nih.gov/pubmed/21669464
Prostasomal DNA characterization and transfer into human sperm.,"Ronquist GK, Larsson A, Ronquist G, Isaksson A, Hreinsson J, Carlsson L, Stavreus-Evers A",Mol. Reprod. Dev.,2011,2011-07-00,2011-06-04,78,7,467-476,10.1002/mrd.21327,21638509,Array and Analysis Facility,,e98203dd8dca4e79a329c847888f656d,https://publications.scilifelab.se/publication/e98203dd8dca4e79a329c847888f656d,https://doi.org/10.1002/mrd.21327,https://www.ncbi.nlm.nih.gov/pubmed/21638509
Genome wide association study identifies KCNMA1 contributing to human obesity.,"Jiao H, Arner P, Hoffstedt J, Brodin D, Dubern B, Czernichow S, van't Hooft F, Axelsson T, Pedersen O, Hansen T, Sørensen TI, Hebebrand J, Kere J, Dahlman-Wright K, Hamsten A, Clement K, Dahlman I",BMC Med Genomics,2011,2011-06-28,2011-06-28,4,,51,10.1186/1755-8794-4-51,21708048,"Bioinformatics and Expression Analysis (BEA), Mutation Analysis Facility (MAF), NGI Uppsala (SNP&SEQ Technology Platform)",,9cb0ff13b56a40bb90599a1156b7c3c8,https://publications.scilifelab.se/publication/9cb0ff13b56a40bb90599a1156b7c3c8,https://doi.org/10.1186/1755-8794-4-51,https://www.ncbi.nlm.nih.gov/pubmed/21708048
Genetic variation near IRS1 associates with reduced adiposity and an impaired metabolic profile.,"Kilpeläinen TO, Zillikens MC, Stančákova A, Finucane FM, Ried JS, Langenberg C, Zhang W, Beckmann JS, Luan J, Vandenput L, Styrkarsdottir U, Zhou Y, Smith AV, Zhao JH, Amin N, Vedantam S, Shin SY, Haritunians T, Fu M, Feitosa MF, Kumari M, Halldorsson BV, Tikkanen E, Mangino M, Hayward C, Song C, Arnold AM, Aulchenko YS, Oostra BA, Campbell H, Cupples LA, Davis KE, Döring A, Eiriksdottir G, Estrada K, Fernández-Real JM, Garcia M, Gieger C, Glazer NL, Guiducci C, Hofman A, Humphries SE, Isomaa B, Jacobs LC, Jula A, Karasik D, Karlsson MK, Khaw KT, Kim LJ, Kivimäki M, Klopp N, Kühnel B, Kuusisto J, Liu Y, Ljunggren O, Lorentzon M, Luben RN, McKnight B, Mellström D, Mitchell BD, Mooser V, Moreno JM, Männistö S, O'Connell JR, Pascoe L, Peltonen L, Peral B, Perola M, Psaty BM, Salomaa V, Savage DB, Semple RK, Skaric-Juric T, Sigurdsson G, Song KS, Spector TD, Syvänen AC, Talmud PJ, Thorleifsson G, Thorsteinsdottir U, Uitterlinden AG, van Duijn CM, Vidal-Puig A, Wild SH, Wright AF, Clegg DJ, Schadt E, Wilson JF, Rudan I, Ripatti S, Borecki IB, Shuldiner AR, Ingelsson E, Jansson JO, Kaplan RC, Gudnason V, Harris TB, Groop L, Kiel DP, Rivadeneira F, Walker M, Barroso I, Vollenweider P, Waeber G, Chambers JC, Kooner JS, Soranzo N, Hirschhorn JN, Stefansson K, Wichmann HE, Ohlsson C, O'Rahilly S, Wareham NJ, Speliotes EK, Fox CS, Laakso M, Loos RJ",Nat. Genet.,2011,2011-06-26,2011-06-26,43,8,753-760,10.1038/ng.866,21706003,NGI Uppsala (SNP&SEQ Technology Platform),,11efec5fca1f49c2bf42e294b282389c,https://publications.scilifelab.se/publication/11efec5fca1f49c2bf42e294b282389c,https://doi.org/10.1038/ng.866,https://www.ncbi.nlm.nih.gov/pubmed/21706003
"Specific syndecan-1 domains regulate mesenchymal tumor cell adhesion, motility and migration.","Zong F, Fthenou E, Mundt F, Szatmári T, Kovalszky I, Szilák L, Brodin D, Tzanakakis G, Hjerpe A, Dobra K",PLoS ONE,2011,2011-06-23,2011-06-23,6,6,e14816,10.1371/journal.pone.0014816,21731601,Bioinformatics and Expression Analysis (BEA),,e20e1b8fb9db43a3bf9b732f96bd4303,https://publications.scilifelab.se/publication/e20e1b8fb9db43a3bf9b732f96bd4303,https://doi.org/10.1371/journal.pone.0014816,https://www.ncbi.nlm.nih.gov/pubmed/21731601
KIT pathway alterations in mucosal melanomas of the vulva and other sites.,"Omholt K, Grafström E, Kanter-Lewensohn L, Hansson J, Ragnarsson-Olding BK",Clin. Cancer Res.,2011,2011-06-15,2011-06-18,17,12,3933-3942,10.1158/1078-0432.CCR-10-2917,21680547,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,5ffcd103b6494ca686ab7b5dc8d1caee,https://publications.scilifelab.se/publication/5ffcd103b6494ca686ab7b5dc8d1caee,https://doi.org/10.1158/1078-0432.CCR-10-2917,https://www.ncbi.nlm.nih.gov/pubmed/21680547
Translational database selection and multiplexed sequence capture for up front filtering of reliable breast cancer biomarker candidates.,"Ståhl PL, Bjursell MK, Mahdessian H, Hober S, Jirström K, Lundeberg J",PLoS ONE,2011,2011-06-15,2011-06-15,6,6,e20794,10.1371/journal.pone.0020794,21698250,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,f4999c33ba544b25a7bc3636c70d4f15,https://publications.scilifelab.se/publication/f4999c33ba544b25a7bc3636c70d4f15,https://doi.org/10.1371/journal.pone.0020794,https://www.ncbi.nlm.nih.gov/pubmed/21698250
Mutations in Frizzled 6 cause isolated autosomal-recessive nail dysplasia.,"Fröjmark A, Schuster J, Sobol M, Entesarian M, Kilander MBC, Gabrikova D, Nawaz S, Baig SM, Schulte G, Klar J, Dahl N",Am. J. Hum. Genet.,2011,2011-06-10,2011-06-15,88,6,852-860,10.1016/j.ajhg.2011.05.013,21665003,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,194535e2ee2a4091969ee271b4f4e22c,https://publications.scilifelab.se/publication/194535e2ee2a4091969ee271b4f4e22c,https://doi.org/10.1016/j.ajhg.2011.05.013,https://www.ncbi.nlm.nih.gov/pubmed/21665003
"(R,S)-dichlorprop herbicide in agricultural soil induces proliferation and expression of multiple dioxygenase-encoding genes in the indigenous microbial community.","Paulin MM, Nicolaisen MH, Sørensen J",Environ. Microbiol.,2011,2011-06-00,2011-03-23,13,6,1513-1523,10.1111/j.1462-2920.2011.02456.x,21418495,NGI Uppsala (Uppsala Genome Center),,37b2076f6fb04f7d99d7e81e9b576ada,https://publications.scilifelab.se/publication/37b2076f6fb04f7d99d7e81e9b576ada,https://doi.org/10.1111/j.1462-2920.2011.02456.x,https://www.ncbi.nlm.nih.gov/pubmed/21418495
Genetic association and gene expression analysis identify FGFR1 as a new susceptibility gene for human obesity.,"Jiao H, Arner P, Dickson SL, Vidal H, Mejhert N, Henegar C, Taube M, Hansson C, Hinney A, Galan P, Simon C, Silveira A, Benrick A, Jansson JO, Bouloumié A, Langin D, Laville M, Debard C, Axelsson T, Rydén M, Kere J, Dahlman-Wright K, Hamsten A, Clement K, Dahlman I",J. Clin. Endocrinol. Metab.,2011,2011-06-00,2011-03-25,96,6,E962-E966,10.1210/jc.2010-2639,21430024,"Bioinformatics and Expression Analysis (BEA), Mutation Analysis Facility (MAF), NGI Uppsala (SNP&SEQ Technology Platform)",,6dae4cf24e97417fb0750005bffeca6c,https://publications.scilifelab.se/publication/6dae4cf24e97417fb0750005bffeca6c,https://doi.org/10.1210/jc.2010-2639,https://www.ncbi.nlm.nih.gov/pubmed/21430024
The fat mass and obesity gene is linked to reduced verbal fluency in overweight and obese elderly men.,"Benedict C, Jacobsson JA, Rönnemaa E, Sällman-Almén M, Brooks S, Schultes B, Fredriksson R, Lannfelt L, Kilander L, Schiöth HB",Neurobiol. Aging,2011,2011-06-00,2011-04-05,32,6,1159.e1-1159.e5,10.1016/j.neurobiolaging.2011.02.006,21458110,NGI Uppsala (SNP&SEQ Technology Platform),,878bb21721d54448b0b5ea8a9d65fb55,https://publications.scilifelab.se/publication/878bb21721d54448b0b5ea8a9d65fb55,https://doi.org/10.1016/j.neurobiolaging.2011.02.006,https://www.ncbi.nlm.nih.gov/pubmed/21458110
"Cytochrome P450 1A, 1B, and 1C mRNA induction patterns in three-spined stickleback exposed to a transient and a persistent inducer.","Gao K, Brandt I, Goldstone JV, Jönsson ME",Comp. Biochem. Physiol. C Toxicol. Pharmacol.,2011,2011-06-00,2011-03-01,154,1,42-55,10.1016/j.cbpc.2011.02.005,21354474,NGI Uppsala (Uppsala Genome Center),,99278e30eee946ffb0a4d48f21609360,https://publications.scilifelab.se/publication/99278e30eee946ffb0a4d48f21609360,https://doi.org/10.1016/j.cbpc.2011.02.005,https://www.ncbi.nlm.nih.gov/pubmed/21354474
Feather pecking behavior in laying hens: hypothalamic gene expression in birds performing and receiving pecks.,"Brunberg E, Jensen P, Isaksson A, Keeling L",Poult. Sci.,2011,2011-06-00,2011-05-21,90,6,1145-1152,10.3382/ps.2010-00961,21597052,Array and Analysis Facility,,a0ffab842d724c6389fe4f2bdb882398,https://publications.scilifelab.se/publication/a0ffab842d724c6389fe4f2bdb882398,https://doi.org/10.3382/ps.2010-00961,https://www.ncbi.nlm.nih.gov/pubmed/21597052
Co-occurring SHOC2 and PTPN11 mutations in a patient with severe/complex Noonan syndrome-like phenotype.,"Ekvall S, Hagenäs L, Allanson J, Annerén G, Bondeson ML",Am. J. Med. Genet. A,2011,2011-06-00,2011-05-07,155A,6,1217-1224,10.1002/ajmg.a.33987,21548061,NGI Uppsala (Uppsala Genome Center),,ac81ab74ad174de68d6d87c006d8c50f,https://publications.scilifelab.se/publication/ac81ab74ad174de68d6d87c006d8c50f,https://doi.org/10.1002/ajmg.a.33987,https://www.ncbi.nlm.nih.gov/pubmed/21548061
"Tepidanaerobacter acetatoxydans sp. nov., an anaerobic, syntrophic acetate-oxidizing bacterium isolated from two ammonium-enriched mesophilic methanogenic processes.","Westerholm M, Roos S, Schnürer A",Syst. Appl. Microbiol.,2011,2011-06-00,2011-04-19,34,4,260-266,10.1016/j.syapm.2010.11.018,21498020,NGI Uppsala (Uppsala Genome Center),,e416ac81a99a4283864d119c4bfdd9c0,https://publications.scilifelab.se/publication/e416ac81a99a4283864d119c4bfdd9c0,https://doi.org/10.1016/j.syapm.2010.11.018,https://www.ncbi.nlm.nih.gov/pubmed/21498020
Detailed analysis of variants in FTO in association with body composition in a cohort of 70-year-olds suggests a weakened effect among elderly.,"Jacobsson JA, Almén MS, Benedict C, Hedberg LA, Michaëlsson K, Brooks S, Kullberg J, Axelsson T, Johansson L, Ahlström H, Fredriksson R, Lind L, Schiöth HB",PLoS ONE,2011,2011-05-27,2011-05-27,6,5,e20158,10.1371/journal.pone.0020158,21637715,NGI Uppsala (SNP&SEQ Technology Platform),,1f7ff751e78f4fdc8765d7930824da83,https://publications.scilifelab.se/publication/1f7ff751e78f4fdc8765d7930824da83,https://doi.org/10.1371/journal.pone.0020158,https://www.ncbi.nlm.nih.gov/pubmed/21637715
Multiple recognition assay reveals prostasomes as promising plasma biomarkers for prostate cancer.,"Tavoosidana G, Ronquist G, Darmanis S, Yan J, Carlsson L, Wu D, Conze T, Ek P, Semjonow A, Eltze E, Larsson A, Landegren UD, Kamali-Moghaddam M",Proc. Natl. Acad. Sci. U.S.A.,2011,2011-05-24,2011-05-11,108,21,8809-8814,10.1073/pnas.1019330108,21555566,"Clinical Biomarkers, PLA Proteomics",,6e2abacd4b6143b0ba0221414eba6648,https://publications.scilifelab.se/publication/6e2abacd4b6143b0ba0221414eba6648,https://doi.org/10.1073/pnas.1019330108,https://www.ncbi.nlm.nih.gov/pubmed/21555566
Sequence and generation of mature ribosomal RNA transcripts in Dictyostelium discoideum.,"Boesler C, Kruse J, Söderbom F, Hammann C",J. Biol. Chem.,2011,2011-05-20,2011-04-02,286,20,17693-17703,10.1074/jbc.M110.208306,21454536,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,3288a254cd004acaac77dcacd80433e1,https://publications.scilifelab.se/publication/3288a254cd004acaac77dcacd80433e1,https://doi.org/10.1074/jbc.M110.208306,https://www.ncbi.nlm.nih.gov/pubmed/21454536
A roadmap to generate renewable protein binders to the human proteome.,"Colwill K, Renewable Protein Binder Working Group , Gräslund S",Nat. Methods,2011,2011-05-15,2011-05-15,8,7,551-558,10.1038/nmeth.1607,21572409,"Autoimmunity Profiling, Plasma Profiling","Technology development, Technology development",4f647b0a384344e581a7383c15fa9006,https://publications.scilifelab.se/publication/4f647b0a384344e581a7383c15fa9006,https://doi.org/10.1038/nmeth.1607,https://www.ncbi.nlm.nih.gov/pubmed/21572409
Cardio-facio-cutaneous syndrome: does genotype predict phenotype?,"Allanson JE, Annerén G, Aoki Y, Armour CM, Bondeson ML, Cave H, Gripp KW, Kerr B, Nystrom AM, Sol-Church K, Verloes A, Zenker M",Am J Med Genet C Semin Med Genet,2011,2011-05-15,2011-04-16,157C,2,129-135,10.1002/ajmg.c.30295,21495173,NGI Uppsala (Uppsala Genome Center),,65371185f539415c8309e4853d37ed2a,https://publications.scilifelab.se/publication/65371185f539415c8309e4853d37ed2a,https://doi.org/10.1002/ajmg.c.30295,https://www.ncbi.nlm.nih.gov/pubmed/21495173
