Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
The TOPCONS web server for consensus prediction of membrane protein topology and signal peptides.,"Tsirigos KD, Peters C, Shu N, Käll L, Elofsson A",Nucleic Acids Res.,2015,2015-07-01,2015-05-15,43,W1,W401-W407,10.1093/nar/gkv485,25969446,Bioinformatics Support and Infrastructure,,0ac23564d9bc4d0ebe7f129ac923224a,https://publications.scilifelab.se/publication/0ac23564d9bc4d0ebe7f129ac923224a,https://doi.org/10.1093/nar/gkv485,https://www.ncbi.nlm.nih.gov/pubmed/25969446
"Potential role of milk fat globule membrane in modulating plasma lipoproteins, gene expression, and cholesterol metabolism in humans: a randomized study.","Rosqvist F, Smedman A, Lindmark-Månsson H, Paulsson M, Petrus P, Straniero S, Rudling M, Dahlman I, Risérus U",Am. J. Clin. Nutr.,2015,2015-07-00,2015-05-29,102,1,20-30,10.3945/ajcn.115.107045,26016870,Bioinformatics and Expression Analysis (BEA),,0259a6cdb737494a8912112808dd465a,https://publications.scilifelab.se/publication/0259a6cdb737494a8912112808dd465a,https://doi.org/10.3945/ajcn.115.107045,https://www.ncbi.nlm.nih.gov/pubmed/26016870
Polymorphisms in DCDC2 and S100B associate with developmental dyslexia.,"Matsson H, Huss M, Persson H, Einarsdottir E, Tiraboschi E, Nopola-Hemmi J, Schumacher J, Neuhoff N, Warnke A, Lyytinen H, Schulte-Körne G, Nöthen MM, Leppänen PH, Peyrard-Janvid M, Kere J",J. Hum. Genet.,2015,2015-07-00,2015-04-17,60,7,399-401,10.1038/jhg.2015.37,25877001,"Mutation Analysis Facility (MAF), NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,041a778c63e1426fac6e0d31557a90e7,https://publications.scilifelab.se/publication/041a778c63e1426fac6e0d31557a90e7,https://doi.org/10.1038/jhg.2015.37,https://www.ncbi.nlm.nih.gov/pubmed/25877001
HHEX_23 AA Genotype Exacerbates Effect of Diabetes on Dementia and Alzheimer Disease: A Population-Based Longitudinal Study.,"Xu WL, Pedersen NL, Keller L, Kalpouzos G, Wang HX, Graff C, Winblad B, Bäckman L, Fratiglioni L",PLoS Med.,2015,2015-07-00,2015-07-14,12,7,e1001853,10.1371/journal.pmed.1001853,26173052,Mutation Analysis Facility (MAF),,0ffd15279f554097a79b91b7fcf8f63c,https://publications.scilifelab.se/publication/0ffd15279f554097a79b91b7fcf8f63c,https://doi.org/10.1371/journal.pmed.1001853,https://www.ncbi.nlm.nih.gov/pubmed/26173052
Using Genetic Variants to Assess the Relationship Between Circulating Lipids and Type 2 Diabetes.,"Fall T, Xie W, Poon W, Yaghootkar H, Mägi R, GENESIS Consortium , Knowles JW, Lyssenko V, Weedon M, Frayling TM, Ingelsson E",Diabetes,2015,2015-07-00,2015-05-08,64,7,2676-2684,10.2337/db14-1710,25948681,NGI Uppsala (SNP&SEQ Technology Platform),,1a6d54f635cf4edfafd95532941cc38c,https://publications.scilifelab.se/publication/1a6d54f635cf4edfafd95532941cc38c,https://doi.org/10.2337/db14-1710,https://www.ncbi.nlm.nih.gov/pubmed/25948681
UV irradiation responses in Giardia intestinalis.,"Einarsson E, Svärd SG, Troell K",Exp. Parasitol.,2015,2015-07-00,2015-04-01,154,,25-32,10.1016/j.exppara.2015.03.024,25825252,NGI Uppsala (SNP&SEQ Technology Platform),,27eab43d3b414feda1dcd8bc32559aa6,https://publications.scilifelab.se/publication/27eab43d3b414feda1dcd8bc32559aa6,https://doi.org/10.1016/j.exppara.2015.03.024,https://www.ncbi.nlm.nih.gov/pubmed/25825252
Epigenetic activation of a cryptic TBC1D16 transcript enhances melanoma progression by targeting EGFR.,"Vizoso M, Ferreira HJ, Lopez-Serra P, Carmona FJ, Martínez-Cardús A, Girotti MR, Villanueva A, Guil S, Moutinho C, Liz J, Portela A, Heyn H, Moran S, Vidal A, Martinez-Iniesta M, Manzano JL, Fernandez-Figueras MT, Elez E, Muñoz-Couselo E, Botella-Estrada R, Berrocal A, Pontén F, Oord Jv, Gallagher WM, Frederick DT, Flaherty KT, McDermott U, Lorigan P, Marais R, Esteller M",Nat. Med.,2015,2015-07-00,2015-06-01,21,7,741-750,10.1038/nm.3863,26030178,Tissue Profiling,Collaborative,2e80f61325a646bd80c3b2331a06ba09,https://publications.scilifelab.se/publication/2e80f61325a646bd80c3b2331a06ba09,https://doi.org/10.1038/nm.3863,https://www.ncbi.nlm.nih.gov/pubmed/26030178
Discovery and Fine-Mapping of Glycaemic and Obesity-Related Trait Loci Using High-Density Imputation.,"Horikoshi M, Mӓgi R, van de Bunt M, Surakka I, Sarin AP, Mahajan A, Marullo L, Thorleifsson G, Hӓgg S, Hottenga JJ, Ladenvall C, Ried JS, Winkler TW, Willems SM, Pervjakova N, Esko T, Beekman M, Nelson CP, Willenborg C, Wiltshire S, Ferreira T, Fernandez J, Gaulton KJ, Steinthorsdottir V, Hamsten A, Magnusson PK, Willemsen G, Milaneschi Y, Robertson NR, Groves CJ, Bennett AJ, Lehtimӓki T, Viikari JS, Rung J, Lyssenko V, Perola M, Heid IM, Herder C, Grallert H, Müller-Nurasyid M, Roden M, Hypponen E, Isaacs A, van Leeuwen EM, Karssen LC, Mihailov E, Houwing-Duistermaat JJ, de Craen AJ, Deelen J, Havulinna AS, Blades M, Hengstenberg C, Erdmann J, Schunkert H, Kaprio J, Tobin MD, Samani NJ, Lind L, Salomaa V, Lindgren CM, Slagboom PE, Metspalu A, van Duijn CM, Eriksson JG, Peters A, Gieger C, Jula A, Groop L, Raitakari OT, Power C, Penninx BW, de Geus E, Smit JH, Boomsma DI, Pedersen NL, Ingelsson E, Thorsteinsdottir U, Stefansson K, Ripatti S, Prokopenko I, McCarthy MI, Morris AP, ENGAGE Consortium ",PLoS Genet.,2015,2015-07-00,2015-07-01,11,7,e1005230,10.1371/journal.pgen.1005230,26132169,NGI Uppsala (SNP&SEQ Technology Platform),,3c775fcf5c284daa96d8e11637e62725,https://publications.scilifelab.se/publication/3c775fcf5c284daa96d8e11637e62725,https://doi.org/10.1371/journal.pgen.1005230,https://www.ncbi.nlm.nih.gov/pubmed/26132169
Function of Isolated Pancreatic Islets From Patients at Onset of Type 1 Diabetes: Insulin Secretion Can Be Restored After Some Days in a Nondiabetogenic Environment In Vitro: Results From the DiViD Study.,"Krogvold L, Skog O, Sundström G, Edwin B, Buanes T, Hanssen KF, Ludvigsson J, Grabherr M, Korsgren O, Dahl-Jørgensen K",Diabetes,2015,2015-07-00,2015-02-14,64,7,2506-2512,10.2337/db14-1911,25677915,NGI Uppsala (Uppsala Genome Center),,594abf1e6c264c7cadce23e3153ac965,https://publications.scilifelab.se/publication/594abf1e6c264c7cadce23e3153ac965,https://doi.org/10.2337/db14-1911,https://www.ncbi.nlm.nih.gov/pubmed/25677915
Elevated Plasma Levels of MMP-12 Are Associated With Atherosclerotic Burden and Symptomatic Cardiovascular Disease in Subjects With Type 2 DiabetesSignificance,"Goncalves I, Bengtsson E, Colhoun HM, Shore AC, Palombo C, Natali A, Edsfeldt A, Dunér P, Fredrikson GN, Björkbacka H, Östling G, Aizawa K, Casanova F, Persson M, Gooding K, Strain D, Khan F, Looker HC, Adams F, Belch J, Pinnoli S, Venturi E, Kozakova M, Gan LM, Schnecke V, Nilsson J",Arterioscler Thromb Vasc Biol,2015,2015-07-00,2015-05-07,35,7,1723-1731,10.1161/atvbaha.115.305631,,Clinical Biomarkers,Service,5b56e4689e8745158e7cf5e4ee37f315,https://publications.scilifelab.se/publication/5b56e4689e8745158e7cf5e4ee37f315,https://doi.org/10.1161/atvbaha.115.305631,
Genome-wide association study identifies new susceptibility loci for cutaneous lupus erythematosus.,"Kunz M, König IR, Schillert A, Kruppa J, Ziegler A, Grallert H, Müller-Nurasyid M, Lieb W, Franke A, Ranki A, Panelius J, Koskenmies S, Hasan T, Kere J, Rönn AC, Simon JC, Schmidt E, Wenzel J, Tüting T, Landsberg J, Zeller T, Blankenberg S, Gläser R, Patsinakidis N, Kuhn A, Ibrahim SM",Exp. Dermatol.,2015,2015-07-00,2015-04-02,24,7,510-515,10.1111/exd.12708,25827949,Mutation Analysis Facility (MAF),,5ff4e71e15e44069813db0fafb8c6d30,https://publications.scilifelab.se/publication/5ff4e71e15e44069813db0fafb8c6d30,https://doi.org/10.1111/exd.12708,https://www.ncbi.nlm.nih.gov/pubmed/25827949
Genome-wide association study of plasma levels of polychlorinated biphenyls disclose an association with the CYP2B6 gene in a population-based sample.,"Ng E, Salihovic S, Lind PM, Mahajan A, Syvänen AC, Axelsson T, Ingelsson E, Lindgren CM, van Bavel B, Morris AP, Lind L",Environ. Res.,2015,2015-07-00,2015-04-04,140,,95-101,10.1016/j.envres.2015.03.022,25839716,NGI Uppsala (SNP&SEQ Technology Platform),,72d30a6be2c1480e8bdfe62eb4172768,https://publications.scilifelab.se/publication/72d30a6be2c1480e8bdfe62eb4172768,https://doi.org/10.1016/j.envres.2015.03.022,https://www.ncbi.nlm.nih.gov/pubmed/25839716
CTCF/cohesin-binding sites are frequently mutated in cancer.,"Katainen R, Dave K, Pitkänen E, Palin K, Kivioja T, Välimäki N, Gylfe AE, Ristolainen H, Hänninen UA, Cajuso T, Kondelin J, Tanskanen T, Mecklin JP, Järvinen H, Renkonen-Sinisalo L, Lepistö A, Kaasinen E, Kilpivaara O, Tuupanen S, Enge M, Taipale J, Aaltonen LA",Nat. Genet.,2015,2015-07-00,2015-06-09,47,7,818-821,10.1038/ng.3335,26053496,Karolinska High Throughput Center (KHTC),,828f27fe39364a6aae1cd83b61b33783,https://publications.scilifelab.se/publication/828f27fe39364a6aae1cd83b61b33783,https://doi.org/10.1038/ng.3335,https://www.ncbi.nlm.nih.gov/pubmed/26053496
Global Multilocus Sequence Type Analysis of Chlamydia trachomatis Strains from 16 Countries.,"Herrmann B, Isaksson J, Ryberg M, Tångrot J, Saleh I, Versteeg B, Gravningen K, Bruisten S",J. Clin. Microbiol.,2015,2015-07-00,2015-05-01,53,7,2172-2179,10.1128/JCM.00249-15,25926497,Bioinformatics Support and Infrastructure,,8675b169b6f3458eafcce15f23e8fb9f,https://publications.scilifelab.se/publication/8675b169b6f3458eafcce15f23e8fb9f,https://doi.org/10.1128/JCM.00249-15,https://www.ncbi.nlm.nih.gov/pubmed/25926497
Proteomics for the detection of indirect markers of steroids treatment in bovine muscle.,"Stella R, Biancotto G, Arrigoni G, Barrucci F, Angeletti R, James P",Proteomics,2015,2015-07-00,2015-03-12,15,13,2332-2341,10.1002/pmic.201400468,25757884,Bioinformatics Support and Infrastructure,,9f2f8be71cb04b10bd23d217e3118645,https://publications.scilifelab.se/publication/9f2f8be71cb04b10bd23d217e3118645,https://doi.org/10.1002/pmic.201400468,https://www.ncbi.nlm.nih.gov/pubmed/25757884
Detection of leukemia-associated mutations in peripheral blood DNA of hematologically normal elderly individuals.,"Score J, Chase A, Forsberg LA, Feng L, Waghorn K, Jones AV, Rasi C, Linch DC, Dumanski JP, Gale RE, Cross NC",Leukemia,2015,2015-07-00,2015-01-30,29,7,1600-1602,10.1038/leu.2015.13,25627638,NGI Uppsala (SNP&SEQ Technology Platform),,e0196cf86cb149f4a8326eeaf8f1891f,https://publications.scilifelab.se/publication/e0196cf86cb149f4a8326eeaf8f1891f,https://doi.org/10.1038/leu.2015.13,https://www.ncbi.nlm.nih.gov/pubmed/25627638
"Meta-analysis of Genome-wide Association Studies for Neuroticism, and the Polygenic Association With Major Depressive Disorder.","Genetics of Personality Consortium , de Moor MH, van den Berg SM, Verweij KJ, Krueger RF, Luciano M, Arias Vasquez A, Matteson LK, Derringer J, Esko T, Amin N, Gordon SD, Hansell NK, Hart AB, Seppälä I, Huffman JE, Konte B, Lahti J, Lee M, Miller M, Nutile T, Tanaka T, Teumer A, Viktorin A, Wedenoja J, Abecasis GR, Adkins DE, Agrawal A, Allik J, Appel K, Bigdeli TB, Busonero F, Campbell H, Costa PT, Davey Smith G, Davies G, de Wit H, Ding J, Engelhardt BE, Eriksson JG, Fedko IO, Ferrucci L, Franke B, Giegling I, Grucza R, Hartmann AM, Heath AC, Heinonen K, Henders AK, Homuth G, Hottenga JJ, Iacono WG, Janzing J, Jokela M, Karlsson R, Kemp JP, Kirkpatrick MG, Latvala A, Lehtimäki T, Liewald DC, Madden PA, Magri C, Magnusson PK, Marten J, Maschio A, Medland SE, Mihailov E, Milaneschi Y, Montgomery GW, Nauck M, Ouwens KG, Palotie A, Pettersson E, Polasek O, Qian Y, Pulkki-Råback L, Raitakari OT, Realo A, Rose RJ, Ruggiero D, Schmidt CO, Slutske WS, Sorice R, Starr JM, St Pourcain B, Sutin AR, Timpson NJ, Trochet H, Vermeulen S, Vuoksimaa E, Widen E, Wouda J, Wright MJ, Zgaga L, Porteous D, Minelli A, Palmer AA, Rujescu D, Ciullo M, Hayward C, Rudan I, Metspalu A, Kaprio J, Deary IJ, Räikkönen K, Wilson JF, Keltikangas-Järvinen L, Bierut LJ, Hettema JM, Grabe HJ, van Duijn CM, Evans DM, Schlessinger D, Pedersen NL, Terracciano A, McGue M, Penninx BW, Martin NG, Boomsma DI",JAMA Psychiatry,2015,2015-07-00,2015-05-21,72,7,642-650,10.1001/jamapsychiatry.2015.0554,25993607,NGI Uppsala (SNP&SEQ Technology Platform),,e430c3c2465144f8b15ecfdbc0823217,https://publications.scilifelab.se/publication/e430c3c2465144f8b15ecfdbc0823217,https://doi.org/10.1001/jamapsychiatry.2015.0554,https://www.ncbi.nlm.nih.gov/pubmed/25993607
Toward Rare Blood Cell Preservation for RNA Sequencing.,"Vickovic S, Ahmadian A, Lewensohn R, Lundeberg J",J Mol Diagn,2015,2015-07-00,2015-05-20,17,4,352-359,10.1016/j.jmoldx.2015.03.009,25989392,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,fbaede1e61f042389f09ecf64caaa22f,https://publications.scilifelab.se/publication/fbaede1e61f042389f09ecf64caaa22f,https://doi.org/10.1016/j.jmoldx.2015.03.009,https://www.ncbi.nlm.nih.gov/pubmed/25989392
Identifying glycoside hydrolase family 18 genes in the mycoparasitic fungal species Clonostachys rosea.,"Tzelepis G, Dubey M, Jensen DF, Karlsson M","Microbiology (Reading, Engl.)",2015,2015-07-00,2015-04-18,161,7,1407-1419,10.1099/mic.0.000096,25881898,NGI Uppsala (SNP&SEQ Technology Platform),,fc927c1cfd354b55a938be61dec59cbf,https://publications.scilifelab.se/publication/fc927c1cfd354b55a938be61dec59cbf,https://doi.org/10.1099/mic.0.000096,https://www.ncbi.nlm.nih.gov/pubmed/25881898
Structural Basis for the Specificity of Human NUDT16 and Its Regulation by Inosine Monophosphate,"Trésaugues L, Lundbäck T, Welin M, Flodin S, Nyman T, Silvander C, Gräslund S, Nordlund P",PLoS ONE,2015,2015-06-29,2015-06-29,10,6,e0131507,10.1371/journal.pone.0131507,,"Chemical Biology Consortium Sweden (CBCS), Protein Science Facility (PSF)",Collaborative,5604a262e61c45898ec77248b15c6546,https://publications.scilifelab.se/publication/5604a262e61c45898ec77248b15c6546,https://doi.org/10.1371/journal.pone.0131507,
High BRAF Mutation Frequency and Marked Survival Differences in Subgroups According to KRAS/BRAF Mutation Status and Tumor Tissue Availability in a Prospective Population-Based Metastatic Colorectal Cancer Cohort.,"Sorbye H, Dragomir A, Sundström M, Pfeiffer P, Thunberg U, Bergfors M, Aasebø K, Eide GE, Ponten F, Qvortrup C, Glimelius B",PLoS ONE,2015,2015-06-29,2015-06-29,10,6,e0131046,10.1371/journal.pone.0131046,26121270,Tissue Profiling,Collaborative,ee19492e7b6e47c8aa7b9db398a113d0,https://publications.scilifelab.se/publication/ee19492e7b6e47c8aa7b9db398a113d0,https://doi.org/10.1371/journal.pone.0131046,https://www.ncbi.nlm.nih.gov/pubmed/26121270
Ebf1 heterozygosity results in increased DNA damage in pro-B cells and their synergistic transformation by Pax5 haploinsufficiency.,"Prasad MA, Ungerbäck J, Åhsberg J, Somasundaram R, Strid T, Larsson M, Månsson R, De Paepe A, Lilljebjörn H, Fioretos T, Hagman J, Sigvardsson M",Blood,2015,2015-06-25,2015-04-04,125,26,4052-4059,10.1182/blood-2014-12-617282,25838350,Bioinformatics Support and Infrastructure,,13e9767b644d400b8d43ca9de8e4ab29,https://publications.scilifelab.se/publication/13e9767b644d400b8d43ca9de8e4ab29,https://doi.org/10.1182/blood-2014-12-617282,https://www.ncbi.nlm.nih.gov/pubmed/25838350
The human cardiac and skeletal muscle proteomes defined by transcriptomics and antibody-based profiling.,"Lindskog C, Linné J, Fagerberg L, Hallström BM, Sundberg CJ, Lindholm M, Huss M, Kampf C, Choi H, Liem DA, Ping P, Väremo L, Mardinoglu A, Nielsen J, Larsson E, Pontén F, Uhlén M",BMC Genomics,2015,2015-06-25,2015-06-25,16,,475,10.1186/s12864-015-1686-y,26109061,"Bioinformatics Long-term Support WABI, Tissue Profiling","Collaborative, Collaborative",c43f0bab915c4d528cd487794cf3c8d2,https://publications.scilifelab.se/publication/c43f0bab915c4d528cd487794cf3c8d2,https://doi.org/10.1186/s12864-015-1686-y,https://www.ncbi.nlm.nih.gov/pubmed/26109061
Structure of the nuclease subunit of human mitochondrial RNase P.,"Reinhard L, Sridhara S, Hällberg BM",Nucleic Acids Res.,2015,2015-06-23,2015-05-09,43,11,5664-5672,10.1093/nar/gkv481,25953853,Protein Science Facility (PSF),,5db5c1e8d32f41c794f7f2ee2e1d0d50,https://publications.scilifelab.se/publication/5db5c1e8d32f41c794f7f2ee2e1d0d50,https://doi.org/10.1093/nar/gkv481,https://www.ncbi.nlm.nih.gov/pubmed/25953853
The Plasmodiophora brassicae genome reveals insights in its life cycle and ancestry of chitin synthases.,"Schwelm A, Fogelqvist J, Knaust A, Jülke S, Lilja T, Bonilla-Rosso G, Karlsson M, Shevchenko A, Dhandapani V, Choi SR, Kim HG, Park JY, Lim YP, Ludwig-Müller J, Dixelius C",Sci Rep,2015,2015-06-18,2015-06-18,5,,11153,10.1038/srep11153,26084520,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,a0c40b72913b482b8f3fb8bb2a00f79b,https://publications.scilifelab.se/publication/a0c40b72913b482b8f3fb8bb2a00f79b,https://doi.org/10.1038/srep11153,https://www.ncbi.nlm.nih.gov/pubmed/26084520
Dynamics of Cell Generation and Turnover in the Human Heart.,"Bergmann O, Zdunek S, Felker A, Salehpour M, Alkass K, Bernard S, Sjostrom SL, Szewczykowska M, Jackowska T, Dos Remedios C, Malm T, Andrä M, Jashari R, Nyengaard JR, Possnert G, Jovinge S, Druid H, Frisén J",Cell,2015,2015-06-18,2015-06-16,161,7,1566-1575,10.1016/j.cell.2015.05.026,26073943,Advanced Light Microscopy (ALM),,d945c23394304c28b6d06e0f7a679fb8,https://publications.scilifelab.se/publication/d945c23394304c28b6d06e0f7a679fb8,https://doi.org/10.1016/j.cell.2015.05.026,https://www.ncbi.nlm.nih.gov/pubmed/26073943
Confrontation of fibroblasts with cancer cells in vitro: gene network analysis of transcriptome changes and differential capacity to inhibit tumor growth.,"Alexeyenko A, Alkasalias T, Pavlova T, Szekely L, Kashuba V, Rundqvist H, Wiklund P, Egevad L, Csermely P, Korcsmaros T, Guven H, Klein G",J. Exp. Clin. Cancer Res.,2015,2015-06-18,2015-06-18,34,,62,10.1186/s13046-015-0178-x,26081588,Bioinformatics Support and Infrastructure,,da36b659341b4fb4b845415d63d65ca7,https://publications.scilifelab.se/publication/da36b659341b4fb4b845415d63d65ca7,https://doi.org/10.1186/s13046-015-0178-x,https://www.ncbi.nlm.nih.gov/pubmed/26081588
Transglutaminase 4 as a prostate autoantigen in male subfertility.,"Landegren N, Sharon D, Shum AK, Khan IS, Fasano KJ, Hallgren Å, Kampf C, Freyhult E, Ardesjö-Lundgren B, Alimohammadi M, Rathsman S, Ludvigsson JF, Lundh D, Motrich R, Rivero V, Fong L, Giwercman A, Gustafsson J, Perheentupa J, Husebye ES, Anderson MS, Snyder M, Kämpe O",Sci Transl Med,2015,2015-06-17,2015-06-19,7,292,292ra101,10.1126/scitranslmed.aaa9186,26084804,"Autoimmunity Profiling, Bioinformatics Support and Infrastructure, PLA Proteomics",Service,110f4581854a476b9c6f6e1d9b01a259,https://publications.scilifelab.se/publication/110f4581854a476b9c6f6e1d9b01a259,https://doi.org/10.1126/scitranslmed.aaa9186,https://www.ncbi.nlm.nih.gov/pubmed/26084804
Characterization of Three Mycobacterium spp. with Potential Use in Bioremediation by Genome Sequencing and Comparative Genomics.,"Das S, Pettersson BM, Behra PR, Ramesh M, Dasgupta S, Bhattacharya A, Kirsebom LA",Genome Biol Evol,2015,2015-06-16,2015-06-16,7,7,1871-1886,10.1093/gbe/evv111,26079817,NGI Uppsala (SNP&SEQ Technology Platform),,4680e1040115478da3cb86be8836b882,https://publications.scilifelab.se/publication/4680e1040115478da3cb86be8836b882,https://doi.org/10.1093/gbe/evv111,https://www.ncbi.nlm.nih.gov/pubmed/26079817
IFN-α production by plasmacytoid dendritic cell associations with polymorphisms in gene loci related to autoimmune and inflammatory diseases.,"Berggren O, Alexsson A, Morris DL, Tandre K, Weber G, Vyse TJ, Syvänen AC, Rönnblom L, Eloranta ML",Hum. Mol. Genet.,2015,2015-06-15,2015-03-18,24,12,3571-3581,10.1093/hmg/ddv095,25779693,NGI Uppsala (SNP&SEQ Technology Platform),,acb9f7780f0646f08c810eeed4b9e5bc,https://publications.scilifelab.se/publication/acb9f7780f0646f08c810eeed4b9e5bc,https://doi.org/10.1093/hmg/ddv095,https://www.ncbi.nlm.nih.gov/pubmed/25779693
Defining the Human Brain Proteome Using Transcriptomics and Antibody-Based Profiling with a Focus on the Cerebral Cortex.,"Sjöstedt E, Fagerberg L, Hallström BM, Häggmark A, Mitsios N, Nilsson P, Pontén F, Hökfelt T, Uhlén M, Mulder J",PLoS ONE,2015,2015-06-15,2015-06-15,10,6,e0130028,10.1371/journal.pone.0130028,26076492,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), Tissue Profiling",Collaborative,b019e78a23ef453e9060d6188198a6c2,https://publications.scilifelab.se/publication/b019e78a23ef453e9060d6188198a6c2,https://doi.org/10.1371/journal.pone.0130028,https://www.ncbi.nlm.nih.gov/pubmed/26076492
Whiteboard: a framework for the programmatic visualization of complex biological analyses.,"Sundström G, Zamani N, Grabherr MG, Mauceli E",Bioinformatics,2015,2015-06-15,2015-02-11,31,12,2054-2055,10.1093/bioinformatics/btv078,25661541,Bioinformatics Support and Infrastructure,,ba403f45bd534ed4bb05220c498f685c,https://publications.scilifelab.se/publication/ba403f45bd534ed4bb05220c498f685c,https://doi.org/10.1093/bioinformatics/btv078,https://www.ncbi.nlm.nih.gov/pubmed/25661541
Contribution of common non-synonymous variants in PCSK1 to body mass index variation and risk of obesity: a systematic review and meta-analysis with evidence from up to 331 175 individuals.,"Nead KT, Li A, Wehner MR, Neupane B, Gustafsson S, Butterworth A, Engert JC, Davis AD, Hegele RA, Miller R, den Hoed M, Khaw KT, Kilpeläinen TO, Wareham N, Edwards TL, Hallmans G, Varga TV, Kardia SL, Smith JA, Zhao W, Faul JD, Weir D, Mi J, Xi B, Quinteros SC, Cooper C, Sayer AA, Jameson K, Grøntved A, Fornage M, Sidney S, Hanis CL, Highland HM, Häring HU, Heni M, Lasky-Su J, Weiss ST, Gerhard GS, Still C, Melka MM, Pausova Z, Paus T, Grant SF, Hakonarson H, Price RA, Wang K, Scherag A, Hebebrand J, Hinney A, BioBank Japan, AGEN-BMI, GIANT Consortium , Franks PW, Frayling TM, McCarthy MI, Hirschhorn JN, Loos RJ, Ingelsson E, Gerstein HC, Yusuf S, Beyene J, Anand SS, Meyre D",Hum. Mol. Genet.,2015,2015-06-15,2015-03-17,24,12,3582-3594,10.1093/hmg/ddv097,25784503,NGI Uppsala (SNP&SEQ Technology Platform),Service,f4a41c58502e4b8fb43a5d9226b90f45,https://publications.scilifelab.se/publication/f4a41c58502e4b8fb43a5d9226b90f45,https://doi.org/10.1093/hmg/ddv097,https://www.ncbi.nlm.nih.gov/pubmed/25784503
Proximity-dependent initiation of hybridization chain reaction,"Koos B, Cane G, Grannas K, Löf L, Arngården L, Heldin J, Clausson CM, Klaesson A, Hirvonen MK, de Oliveira FMS, Talibov VO, Pham NT, Auer M, Danielson UH, Haybaeck J, Kamali-Moghaddam M, Söderberg O",Nat Commun,2015,2015-06-12,2015-06-12,6,,7294,10.1038/ncomms8294,26065580,PLA Proteomics,Technology development,4006053c2be64557bfcf48fcc17903fd,https://publications.scilifelab.se/publication/4006053c2be64557bfcf48fcc17903fd,https://doi.org/10.1038/ncomms8294,https://www.ncbi.nlm.nih.gov/pubmed/26065580
Phasing of single DNA molecules by massively parallel barcoding.,"Borgström E, Redin D, Lundin S, Berglund E, Andersson AF, Ahmadian A",Nat Commun,2015,2015-06-09,2015-06-09,6,,7173,10.1038/ncomms8173,26055759,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,4fc3954e096f41c2822af003ff117b3d,https://publications.scilifelab.se/publication/4fc3954e096f41c2822af003ff117b3d,https://doi.org/10.1038/ncomms8173,https://www.ncbi.nlm.nih.gov/pubmed/26055759
Functional Identification of Target by Expression Proteomics (FITExP) reveals protein targets and highlights mechanisms of action of small molecule drugs.,"Chernobrovkin A, Marin-Vicente C, Visa N, Zubarev RA",Sci Rep,2015,2015-06-08,2015-06-08,5,,11176,10.1038/srep11176,26052917,Advanced Mass Spectrometry Proteomics,,2c162d656e014b59ab15b97ca25bd449,https://publications.scilifelab.se/publication/2c162d656e014b59ab15b97ca25bd449,https://doi.org/10.1038/srep11176,https://www.ncbi.nlm.nih.gov/pubmed/26052917
A quantitative assessment of the Hadoop framework for analyzing massively parallel DNA sequencing data.,"Siretskiy A, Sundqvist T, Voznesenskiy M, Spjuth O",Gigascience,2015,2015-06-04,2015-06-04,4,,26,10.1186/s13742-015-0058-5,26045962,Bioinformatics Support and Infrastructure,,213a771d07904e0697738317d50322be,https://publications.scilifelab.se/publication/213a771d07904e0697738317d50322be,https://doi.org/10.1186/s13742-015-0058-5,https://www.ncbi.nlm.nih.gov/pubmed/26045962
Evolutionary analysis of the female-specific avian W chromosome.,"Smeds L, Warmuth V, Bolivar P, Uebbing S, Burri R, Suh A, Nater A, Bureš S, Garamszegi LZ, Hogner S, Moreno J, Qvarnström A, Ružić M, Sæther SA, Sætre GP, Török J, Ellegren H",Nat Commun,2015,2015-06-04,2015-06-04,6,,7330,10.1038/ncomms8330,26040272,NGI Uppsala (SNP&SEQ Technology Platform),,7e5be0d2a9ae42819cedf06a84f51900,https://publications.scilifelab.se/publication/7e5be0d2a9ae42819cedf06a84f51900,https://doi.org/10.1038/ncomms8330,https://www.ncbi.nlm.nih.gov/pubmed/26040272
Functional loss of IκBε leads to NF-κB deregulation in aggressive chronic lymphocytic leukemia.,"Mansouri L, Sutton LA, Ljungström V, Bondza S, Arngården L, Bhoi S, Larsson J, Cortese D, Kalushkova A, Plevova K, Young E, Gunnarsson R, Falk-Sörqvist E, Lönn P, Muggen AF, Yan XJ, Sander B, Enblad G, Smedby KE, Juliusson G, Belessi C, Rung J, Chiorazzi N, Strefford JC, Langerak AW, Pospisilova S, Davi F, Hellström M, Jernberg-Wiklund H, Ghia P, Söderberg O, Stamatopoulos K, Nilsson M, Rosenquist R",J. Exp. Med.,2015,2015-06-01,2015-05-20,212,6,833-843,10.1084/jem.20142009,25987724,"Array and Analysis Facility, NGI Uppsala (SNP&SEQ Technology Platform)",,1ccd294dde83454aac3f82a1398af6d8,https://publications.scilifelab.se/publication/1ccd294dde83454aac3f82a1398af6d8,https://doi.org/10.1084/jem.20142009,https://www.ncbi.nlm.nih.gov/pubmed/25987724
