Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
Vandetanib combined with a p38 MAPK inhibitor synergistically reduces glioblastoma cell survival.,"Sooman L, Lennartsson J, Gullbo J, Bergqvist M, Tsakonas G, Johansson F, Edqvist PH, Pontén F, Jaiswal A, Navani S, Alafuzoff I, Popova S, Blomquist E, Ekman S",Med. Oncol.,2013,2013-06-20,2013-06-20,30,3,638,10.1007/s12032-013-0638-0,23783486,"Bioinformatics Support and Infrastructure, Tissue Profiling",,bbbb90a3332e4601827c71c44bfacee9,https://publications.scilifelab.se/publication/bbbb90a3332e4601827c71c44bfacee9,https://doi.org/10.1007/s12032-013-0638-0,https://www.ncbi.nlm.nih.gov/pubmed/23783486
Behavioural and Brain Gene Expression Profiling in Pigs during Tail Biting Outbreaks - Evidence of a Tail Biting Resistant Phenotype.,"Brunberg E, Jensen P, Isaksson A, Keeling LJ",PLoS ONE,2013,2013-06-18,2013-06-18,8,6,e66513,10.1371/journal.pone.0066513,23824700,Array and Analysis Facility,,1b4fd9ae526a4deeb6366d4755d572a1,https://publications.scilifelab.se/publication/1b4fd9ae526a4deeb6366d4755d572a1,https://doi.org/10.1371/journal.pone.0066513,https://www.ncbi.nlm.nih.gov/pubmed/23824700
Stable isotope labeling methods in protein profiling.,"Lengqvist J, Sandberg A",Methods Mol. Biol.,2013,2013-06-15,2013-06-15,1023,,21-51,10.1007/978-1-4614-7209-4_3,23765618,Clinical Proteomics Mass spectrometry,,0fe1e59a92db484ead8642f49cef0d4b,https://publications.scilifelab.se/publication/0fe1e59a92db484ead8642f49cef0d4b,https://doi.org/10.1007/978-1-4614-7209-4_3,https://www.ncbi.nlm.nih.gov/pubmed/23765618
Narrow-range peptide isoelectric focusing as peptide prefractionation method prior to tandem mass spectrometry analysis.,Pernemalm M,Methods Mol. Biol.,2013,2013-06-15,2013-06-15,1023,,3-11,10.1007/978-1-4614-7209-4_1,23765616,Clinical Proteomics Mass spectrometry,,2e1fe44fabcf483abdd700396ed83d4e,https://publications.scilifelab.se/publication/2e1fe44fabcf483abdd700396ed83d4e,https://doi.org/10.1007/978-1-4614-7209-4_1,https://www.ncbi.nlm.nih.gov/pubmed/23765616
Protein quantification by peptide quality control (PQPQ) of shotgun proteomics data.,Forshed J,Methods Mol. Biol.,2013,2013-06-15,2013-06-15,1023,,149-158,10.1007/978-1-4614-7209-4_9,23765624,Clinical Proteomics Mass spectrometry,,2e42e8d0491849e18636a9542a65ef10,https://publications.scilifelab.se/publication/2e42e8d0491849e18636a9542a65ef10,https://doi.org/10.1007/978-1-4614-7209-4_9,https://www.ncbi.nlm.nih.gov/pubmed/23765624
Comprehensive analysis of MHC ligands in clinical material by immunoaffinity-mass spectrometry.,Kasuga K,Methods Mol. Biol.,2013,2013-06-15,2013-06-15,1023,,203-218,10.1007/978-1-4614-7209-4_14,23765629,Clinical Proteomics Mass spectrometry,,afd562f281744bc99a19b35dbd0c972d,https://publications.scilifelab.se/publication/afd562f281744bc99a19b35dbd0c972d,https://doi.org/10.1007/978-1-4614-7209-4_14,https://www.ncbi.nlm.nih.gov/pubmed/23765629
Highly multiplexed antibody suspension bead arrays for plasma protein profiling.,"Drobin K, Nilsson P, Schwenk JM",Methods Mol. Biol.,2013,2013-06-15,2013-06-15,1023,,137-145,10.1007/978-1-4614-7209-4_8,23765623,Plasma Profiling,Technology development,f1a748adc53d487b9c3cf711b8237af8,https://publications.scilifelab.se/publication/f1a748adc53d487b9c3cf711b8237af8,https://doi.org/10.1007/978-1-4614-7209-4_8,https://www.ncbi.nlm.nih.gov/pubmed/23765623
Molecular genetics and subjective well-being.,"Rietveld CA, Cesarini D, Benjamin DJ, Koellinger PD, De Neve JE, Tiemeier H, Johannesson M, Magnusson PK, Pedersen NL, Krueger RF, Bartels M",Proc. Natl. Acad. Sci. U.S.A.,2013,2013-06-11,2013-05-28,110,24,9692-9697,10.1073/pnas.1222171110,23708117,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,c90bf34b19344d5c958e846513c6c7e1,https://publications.scilifelab.se/publication/c90bf34b19344d5c958e846513c6c7e1,https://doi.org/10.1073/pnas.1222171110,https://www.ncbi.nlm.nih.gov/pubmed/23708117
The prognostic relevance of tumour-infiltrating plasma cells and immunoglobulin kappa C indicates an important role of the humoral immune response in non-small cell lung cancer.,"Lohr M, Edlund K, Botling J, Hammad S, Hellwig B, Othman A, Berglund A, Lambe M, Holmberg L, Ekman S, Bergqvist M, Pontén F, Cadenas C, Marchan R, Hengstler JG, Rahnenführer J, Micke P",Cancer Lett.,2013,2013-06-10,2013-02-02,333,2,222-228,10.1016/j.canlet.2013.01.036,23370224,Tissue Profiling,,3a49c2d5569449b2bf18a5ee7bac7009,https://publications.scilifelab.se/publication/3a49c2d5569449b2bf18a5ee7bac7009,https://doi.org/10.1016/j.canlet.2013.01.036,https://www.ncbi.nlm.nih.gov/pubmed/23370224
Contribution of antibody-based protein profiling to the human Chromosome-centric Proteome Project (C-HPP).,"Fagerberg L, Oksvold P, Skogs M, Algenäs C, Lundberg E, Pontén F, Sivertsson A, Odeberg J, Klevebring D, Kampf C, Asplund A, Sjöstedt E, Al-Khalili Szigyarto C, Edqvist PH, Olsson I, Rydberg U, Hudson P, Ottosson Takanen J, Berling H, Björling L, Tegel H, Rockberg J, Nilsson P, Navani S, Jirström K, Mulder J, Schwenk JM, Zwahlen M, Hober S, Forsberg M, von Feilitzen K, Uhlén M",J. Proteome Res.,2013,2013-06-07,2013-01-02,12,6,2439-2448,10.1021/pr300924j,23276153,"Cell Profiling, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), Tissue Profiling",,46fcccfe99494658bf5552e1a28e8a73,https://publications.scilifelab.se/publication/46fcccfe99494658bf5552e1a28e8a73,https://doi.org/10.1021/pr300924j,https://www.ncbi.nlm.nih.gov/pubmed/23276153
Promoter DNA methylation pattern identifies prognostic subgroups in childhood T-cell acute lymphoblastic leukemia.,"Borssén M, Palmqvist L, Karrman K, Abrahamsson J, Behrendtz M, Heldrup J, Forestier E, Roos G, Degerman S",PLoS ONE,2013,2013-06-06,2013-06-06,8,6,e65373,10.1371/journal.pone.0065373,23762353,NGI Uppsala (SNP&SEQ Technology Platform),,b87432546a9c447f8ecd453937951849,https://publications.scilifelab.se/publication/b87432546a9c447f8ecd453937951849,https://doi.org/10.1371/journal.pone.0065373,https://www.ncbi.nlm.nih.gov/pubmed/23762353
Rapid Measurement of Intracellular Unbound Drug Concentrations,"Mateus A, Matsson P, Artursson P",Mol. Pharmaceutics,2013,2013-06-03,2013-06-03,10,6,2467-2478,10.1021/mp4000822,,Chemical Biology Consortium Sweden (CBCS),Technology development,4a7238add3f84862ba7a983f4d696379,https://publications.scilifelab.se/publication/4a7238add3f84862ba7a983f4d696379,https://doi.org/10.1021/mp4000822,
Next-generation sequencing in the clinical genetic screening of patients with pheochromocytoma and paraganglioma.,"Crona J, Verdugo AD, Granberg D, Welin S, Stålberg P, Hellman P, Björklund P",Endocr Connect,2013,2013-06-01,2013-05-28,2,2,104-111,10.1530/EC-13-0009,23781326,NGI Uppsala (SNP&SEQ Technology Platform),,12fc5d0c11d54343befd3f72b23b8ec6,https://publications.scilifelab.se/publication/12fc5d0c11d54343befd3f72b23b8ec6,https://doi.org/10.1530/EC-13-0009,https://www.ncbi.nlm.nih.gov/pubmed/23781326
Parallel visualization of multiple protein complexes in individual cells in tumor tissue.,"Leuchowius KJ, Clausson CM, Grannas K, Erbilgin Y, Botling J, Zieba A, Landegren U, Söderberg O",Mol. Cell Proteomics,2013,2013-06-00,2013-02-26,12,6,1563-1571,10.1074/mcp.O112.023374,23436906,"NGI Uppsala (Uppsala Genome Center), PLA Proteomics",,0c98e0712e2047a588c8a2ef3e4bf000,https://publications.scilifelab.se/publication/0c98e0712e2047a588c8a2ef3e4bf000,https://doi.org/10.1074/mcp.O112.023374,https://www.ncbi.nlm.nih.gov/pubmed/23436906
Identification of heart rate-associated loci and their effects on cardiac conduction and rhythm disorders.,"den Hoed M, Eijgelsheim M, Esko T, Brundel BJJM, Peal DS, Evans DM, Nolte IM, Segrè AV, Holm H, Handsaker RE, Westra H, Johnson T, Isaacs A, Yang J, Lundby A, Zhao JH, Kim YJ, Go MJ, Almgren P, Bochud M, Boucher G, Cornelis MC, Gudbjartsson D, Hadley D, van der Harst P, Hayward C, den Heijer M, Igl W, Jackson AU, Kutalik Z, Luan J, Kemp JP, Kristiansson K, Ladenvall C, Lorentzon M, Montasser ME, Njajou OT, O'Reilly PF, Padmanabhan S, St Pourcain B, Rankinen T, Salo P, Tanaka T, Timpson NJ, Vitart V, Waite L, Wheeler W, Zhang W, Draisma HHM, Feitosa MF, Kerr KF, Lind PA, Mihailov E, Onland-Moret NC, Song C, Weedon MN, Xie W, Yengo L, Absher D, Albert CM, Alonso A, Arking DE, de Bakker PIW, Balkau B, Barlassina C, Benaglio P, Bis JC, Bouatia-Naji N, Brage S, Chanock SJ, Chines PS, Chung M, Darbar D, Dina C, Dörr M, Elliott P, Felix SB, Fischer K, Fuchsberger C, de Geus EJC, Goyette P, Gudnason V, Harris TB, Hartikainen A, Havulinna AS, Heckbert SR, Hicks AA, Hofman A, Holewijn S, Hoogstra-Berends F, Hottenga J, Jensen MK, Johansson A, Junttila J, Kääb S, Kanon B, Ketkar S, Khaw K, Knowles JW, Kooner AS, Kors JA, Kumari M, Milani L, Laiho P, Lakatta EG, Langenberg C, Leusink M, Liu Y, Luben RN, Lunetta KL, Lynch SN, Markus MRP, Marques-Vidal P, Mateo Leach I, McArdle WL, McCarroll SA, Medland SE, Miller KA, Montgomery GW, Morrison AC, Müller-Nurasyid M, Navarro P, Nelis M, O'Connell JR, O'Donnell CJ, Ong KK, Newman AB, Peters A, Polasek O, Pouta A, Pramstaller PP, Psaty BM, Rao DC, Ring SM, Rossin EJ, Rudan D, Sanna S, Scott RA, Sehmi JS, Sharp S, Shin JT, Singleton AB, Smith AV, Soranzo N, Spector TD, Stewart C, Stringham HM, Tarasov KV, Uitterlinden AG, Vandenput L, Hwang S, Whitfield JB, Wijmenga C, Wild SH, Willemsen G, Wilson JF, Witteman JCM, Wong A, Wong Q, Jamshidi Y, Zitting P, Boer JMA, Boomsma DI, Borecki IB, van Duijn CM, Ekelund U, Forouhi NG, Froguel P, Hingorani A, Ingelsson E, Kivimaki M, Kronmal RA, Kuh D, Lind L, Martin NG, Oostra BA, Pedersen NL, Quertermous T, Rotter JI, van der Schouw YT, Verschuren WMM, Walker M, Albanes D, Arnar DO, Assimes TL, Bandinelli S, Boehnke M, de Boer RA, Bouchard C, Caulfield WLM, Chambers JC, Curhan G, Cusi D, Eriksson J, Ferrucci L, van Gilst WH, Glorioso N, de Graaf J, Groop L, Gyllensten U, Hsueh W, Hu FB, Huikuri HV, Hunter DJ, Iribarren C, Isomaa B, Jarvelin M, Jula A, Kähönen M, Kiemeney LA, van der Klauw MM, Kooner JS, Kraft P, Iacoviello L, Lehtimäki T, Lokki ML, Mitchell BD, Navis G, Nieminen MS, Ohlsson C, Poulter NR, Qi L, Raitakari OT, Rimm EB, Rioux JD, Rizzi F, Rudan I, Salomaa V, Sever PS, Shields DC, Shuldiner AR, Sinisalo J, Stanton AV, Stolk RP, Strachan DP, Tardif J, Thorsteinsdottir U, Tuomilehto J, van Veldhuisen DJ, Virtamo J, Viikari J, Vollenweider P, Waeber G, Widen E, Cho YS, Olsen JV, Visscher PM, Willer C, Franke L, Global BPgen Consortium N, CARDIoGRAM Consortium N, Erdmann J, Thompson JR, PR GWAS Consortium N, Pfeufer A, QRS GWAS Consortium N, Sotoodehnia N, QT-IGC Consortium N, Newton-Cheh C, CHARGE-AF Consortium N, Ellinor PT, Stricker BHC, Metspalu A, Perola M, Beckmann JS, Smith GD, Stefansson K, Wareham NJ, Munroe PB, Sibon OCM, Milan DJ, Snieder H, Samani NJ, Loos RJF",Nat. Genet.,2013,2013-06-00,2013-04-16,45,6,621-631,10.1038/ng.2610,23583979,NGI Uppsala (SNP&SEQ Technology Platform),,21d45deb0da74422b84ce38ad7d1ecd9,https://publications.scilifelab.se/publication/21d45deb0da74422b84ce38ad7d1ecd9,https://doi.org/10.1038/ng.2610,https://www.ncbi.nlm.nih.gov/pubmed/23583979
Coronary heart disease in systemic lupus erythematosus is associated with interferon regulatory factor-8 gene variants.,"Leonard D, Svenungsson E, Sandling JK, Berggren O, Jönsen A, Bengtsson C, Wang C, Jensen-Urstad K, Granstam SO, Bengtsson AA, Gustafsson JT, Gunnarsson I, Rantapää-Dahlqvist S, Nordmark G, Eloranta ML, Syvänen AC, Rönnblom L",Circ Cardiovasc Genet,2013,2013-06-00,2013-05-11,6,3,255-263,10.1161/CIRCGENETICS.113.000044,23661672,NGI Uppsala (SNP&SEQ Technology Platform),,2e1c8dcca9af48ef929ced291f139685,https://publications.scilifelab.se/publication/2e1c8dcca9af48ef929ced291f139685,https://doi.org/10.1161/CIRCGENETICS.113.000044,https://www.ncbi.nlm.nih.gov/pubmed/23661672
A significant fraction of 21-nucleotide small RNA originates from phased degradation of resistance genes in several perennial species.,"Källman T, Chen J, Gyllenstrand N, Lagercrantz U",Plant Physiol.,2013,2013-06-00,2013-04-13,162,2,741-754,10.1104/pp.113.214643,23580593,NGI Uppsala (SNP&SEQ Technology Platform),,335fdcd40a9747538176a8109141ebe6,https://publications.scilifelab.se/publication/335fdcd40a9747538176a8109141ebe6,https://doi.org/10.1104/pp.113.214643,https://www.ncbi.nlm.nih.gov/pubmed/23580593
Initial quantitative proteomic map of 28 mouse tissues using the SILAC mouse.,"Geiger T, Velic A, Macek B, Lundberg E, Kampf C, Nagaraj N, Uhlen M, Cox J, Mann M",Mol. Cell Proteomics,2013,2013-06-00,2013-02-26,12,6,1709-1722,10.1074/mcp.M112.024919,23436904,"Cell Profiling, Tissue Profiling",,38deb04ab67148e9bfa7ba2cd6bbf4eb,https://publications.scilifelab.se/publication/38deb04ab67148e9bfa7ba2cd6bbf4eb,https://doi.org/10.1074/mcp.M112.024919,https://www.ncbi.nlm.nih.gov/pubmed/23436904
The value of selected in vitro and in silico methods to predict acute oral toxicity in a regulatory context: results from the European Project ACuteTox.,"Prieto P, Kinsner-Ovaskainen A, Stanzel S, Albella B, Artursson P, Campillo N, Cecchelli R, Cerrato L, Díaz L, Di Consiglio E, Guerra A, Gombau L, Herrera G, Honegger P, Landry C, O'Connor JE, Páez JA, Quintas G, Svensson R, Turco L, Zurich MG, Zurbano MJ, Kopp-Schneider A",Toxicol In Vitro,2013,2013-06-00,2012-08-28,27,4,1357-1376,10.1016/j.tiv.2012.07.013,22922246,Chemical Biology Consortium Sweden (CBCS),Collaborative,4bcd1d13ed9344d1b516e49f5d255f69,https://publications.scilifelab.se/publication/4bcd1d13ed9344d1b516e49f5d255f69,https://doi.org/10.1016/j.tiv.2012.07.013,https://www.ncbi.nlm.nih.gov/pubmed/22922246
Solid-phase proximity ligation assays for individual or parallel protein analyses with readout via real-time PCR or sequencing.,"Nong RY, Wu D, Yan J, Hammond M, Gu GJ, Kamali-Moghaddam M, Landegren U, Darmanis S",Nat Protoc,2013,2013-06-00,2013-05-30,8,6,1234-1248,10.1038/nprot.2013.070,23722261,PLA Proteomics,,71aecea2405c40f2beded48c38cb5532,https://publications.scilifelab.se/publication/71aecea2405c40f2beded48c38cb5532,https://doi.org/10.1038/nprot.2013.070,https://www.ncbi.nlm.nih.gov/pubmed/23722261
Contribution of IKBKE and IFIH1 gene variants to SLE susceptibility.,"Wang C, Ahlford A, Laxman N, Nordmark G, Eloranta ML, Gunnarsson I, Svenungsson E, Padyukov L, Sturfelt G, Jönsen A, Bengtsson AA, Truedsson L, Rantapää-Dahlqvist S, Sjöwall C, Sandling JK, Rönnblom L, Syvänen AC",Genes Immun.,2013,2013-06-00,2013-03-29,14,4,217-222,10.1038/gene.2013.9,23535865,NGI Uppsala (SNP&SEQ Technology Platform),,803765ea306c4adb91b9b63b6c26996c,https://publications.scilifelab.se/publication/803765ea306c4adb91b9b63b6c26996c,https://doi.org/10.1038/gene.2013.9,https://www.ncbi.nlm.nih.gov/pubmed/23535865
Stepping-stone expansion and habitat loss explain a peculiar genetic structure and distribution of a forest insect.,"Cassel-Lundhagen A, Ronnås C, Battisti A, Wallén J, Larsson S",Mol. Ecol.,2013,2013-06-00,2013-05-31,22,12,3362-3375,10.1111/mec.12313,23718200,NGI Uppsala (Uppsala Genome Center),,89526e500465447fb04d28118f5ed164,https://publications.scilifelab.se/publication/89526e500465447fb04d28118f5ed164,https://doi.org/10.1111/mec.12313,https://www.ncbi.nlm.nih.gov/pubmed/23718200
Sortilin receptor 1 predicts longitudinal cognitive change.,"Reynolds CA, Zavala C, Gatz M, Vie L, Johansson B, Malmberg B, Ingelsson E, Prince JA, Pedersen NL",Neurobiol. Aging,2013,2013-06-00,2013-01-16,34,6,1710.e11-1710.e18,10.1016/j.neurobiolaging.2012.12.006,23318115,NGI Uppsala (SNP&SEQ Technology Platform),Service,8dddcf2bd4784bea8b3e82160f2f9e4c,https://publications.scilifelab.se/publication/8dddcf2bd4784bea8b3e82160f2f9e4c,https://doi.org/10.1016/j.neurobiolaging.2012.12.006,https://www.ncbi.nlm.nih.gov/pubmed/23318115
Gambogic acid is cytotoxic to cancer cells through inhibition of the ubiquitin-proteasome system.,"Felth J, Lesiak-Mieczkowska K, D'Arcy P, Haglund C, Gullbo J, Larsson R, Linder S, Bohlin L, Fryknäs M, Rickardson L",Invest New Drugs,2013,2013-06-00,2012-11-28,31,3,587-598,10.1007/s10637-012-9902-y,23179339,Array and Analysis Facility,,8fafa408f1fa4183a437402e9e8dbb47,https://publications.scilifelab.se/publication/8fafa408f1fa4183a437402e9e8dbb47,https://doi.org/10.1007/s10637-012-9902-y,https://www.ncbi.nlm.nih.gov/pubmed/23179339
Exome sequencing in diagnostic evaluation of colorectal cancer predisposition in young patients.,"Tanskanen T, Gylfe AE, Katainen R, Taipale M, Renkonen-Sinisalo L, Mecklin JP, Järvinen H, Tuupanen S, Kilpivaara O, Vahteristo P, Aaltonen LA",Scand. J. Gastroenterol.,2013,2013-06-00,2013-04-03,48,6,672-678,10.3109/00365521.2013.783102,23544471,Karolinska High Throughput Center (KHTC),,a545c6ba60cb45c2997f9f552360db45,https://publications.scilifelab.se/publication/a545c6ba60cb45c2997f9f552360db45,https://doi.org/10.3109/00365521.2013.783102,https://www.ncbi.nlm.nih.gov/pubmed/23544471
Circadian regulation of melanization and prokineticin homologues is conserved in the brain of freshwater crayfish and zebrafish.,"Noonin C, Watthanasurorot A, Winberg S, Söderhäll I",Dev. Comp. Immunol.,2013,2013-06-00,2013-03-19,40,2,218-226,10.1016/j.dci.2013.03.002,23500514,"Genome Engineering Zebrafish, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,ac199852b6e74b4fbb9e72bfc2ea70f6,https://publications.scilifelab.se/publication/ac199852b6e74b4fbb9e72bfc2ea70f6,https://doi.org/10.1016/j.dci.2013.03.002,https://www.ncbi.nlm.nih.gov/pubmed/23500514
Structural and dynamic insights into substrate binding and catalysis of human lipocalin prostaglandin D synthase.,"Lim SM, Chen D, Teo H, Roos A, Jansson AE, Nyman T, Trésaugues L, Pervushin K, Nordlund P",J. Lipid Res.,2013,2013-06-00,2013-03-26,54,6,1630-1643,10.1194/jlr.M035410,23526831,Protein Science Facility (PSF),,bad4b917f0f94e1c930ce1b0bdc88bd0,https://publications.scilifelab.se/publication/bad4b917f0f94e1c930ce1b0bdc88bd0,https://doi.org/10.1194/jlr.M035410,https://www.ncbi.nlm.nih.gov/pubmed/23526831
"Sex-stratified genome-wide association studies including 270,000 individuals show sexual dimorphism in genetic loci for anthropometric traits.","Randall JC, Winkler TW, Kutalik Z, Berndt SI, Jackson AU, Monda KL, Kilpeläinen TO, Esko T, Mägi R, Li S, Workalemahu T, Feitosa MF, Croteau-Chonka DC, Day FR, Fall T, Ferreira T, Gustafsson S, Locke AE, Mathieson I, Scherag A, Vedantam S, Wood AR, Liang L, Steinthorsdottir V, Thorleifsson G, Dermitzakis ET, Dimas AS, Karpe F, Min JL, Nicholson G, Clegg DJ, Person T, Krohn JP, Bauer S, Buechler C, Eisinger K, DIAGRAM Consortium N, Bonnefond A, Froguel P, MAGIC Investigators N, Hottenga J, Prokopenko I, Waite LL, Harris TB, Smith AV, Shuldiner AR, McArdle WL, Caulfield MJ, Munroe PB, Grönberg H, Chen YI, Li G, Beckmann JS, Johnson T, Thorsteinsdottir U, Teder-Laving M, Khaw K, Wareham NJ, Zhao JH, Amin N, Oostra BA, Kraja AT, Province MA, Cupples LA, Heard-Costa NL, Kaprio J, Ripatti S, Surakka I, Collins FS, Saramies J, Tuomilehto J, Jula A, Salomaa V, Erdmann J, Hengstenberg C, Loley C, Schunkert H, Lamina C, Wichmann HE, Albrecht E, Gieger C, Hicks AA, Johansson A, Pramstaller PP, Kathiresan S, Speliotes EK, Penninx B, Hartikainen A, Jarvelin M, Gyllensten U, Boomsma DI, Campbell H, Wilson JF, Chanock SJ, Farrall M, Goel A, Medina-Gomez C, Rivadeneira F, Estrada K, Uitterlinden AG, Hofman A, Zillikens MC, den Heijer M, Kiemeney LA, Maschio A, Hall P, Tyrer J, Teumer A, Völzke H, Kovacs P, Tönjes A, Mangino M, Spector TD, Hayward C, Rudan I, Hall AS, Samani NJ, Attwood AP, Sambrook JG, Hung J, Palmer LJ, Lokki M, Sinisalo J, Boucher G, Huikuri H, Lorentzon M, Ohlsson C, Eklund N, Eriksson JG, Barlassina C, Rivolta C, Nolte IM, Snieder H, Van der Klauw MM, Van Vliet-Ostaptchouk JV, Gejman PV, Shi J, Jacobs KB, Wang Z, Bakker SJL, Mateo Leach I, Navis G, van der Harst P, Martin NG, Medland SE, Montgomery GW, Yang J, Chasman DI, Ridker PM, Rose LM, Lehtimäki T, Raitakari O, Absher D, Iribarren C, Basart H, Hovingh KG, Hyppönen E, Power C, Anderson D, Beilby JP, Hui J, Jolley J, Sager H, Bornstein SR, Schwarz PEH, Kristiansson K, Perola M, Lindström J, Swift AJ, Uusitupa M, Atalay M, Lakka TA, Rauramaa R, Bolton JL, Fowkes G, Fraser RM, Price JF, Fischer K, Krjutå Kov K, Metspalu A, Mihailov E, Langenberg C, Luan J, Ong KK, Chines PS, Keinanen-Kiukaanniemi SM, Saaristo TE, Edkins S, Franks PW, Hallmans G, Shungin D, Morris AD, Palmer CNA, Erbel R, Moebus S, Nöthen MM, Pechlivanis S, Hveem K, Narisu N, Hamsten A, Humphries SE, Strawbridge RJ, Tremoli E, Grallert H, Thorand B, Illig T, Koenig W, Müller-Nurasyid M, Peters A, Boehm BO, Kleber ME, März W, Winkelmann BR, Kuusisto J, Laakso M, Arveiler D, Cesana G, Kuulasmaa K, Virtamo J, Yarnell JWG, Kuh D, Wong A, Lind L, de Faire U, Gigante B, Magnusson PKE, Pedersen NL, Dedoussis G, Dimitriou M, Kolovou G, Kanoni S, Stirrups K, Bonnycastle LL, Njølstad I, Wilsgaard T, Ganna A, Rehnberg E, Hingorani A, Kivimaki M, Kumari M, Assimes TL, Barroso I, Boehnke M, Borecki IB, Deloukas P, Fox CS, Frayling T, Groop LC, Haritunians T, Hunter D, Ingelsson E, Kaplan R, Mohlke KL, O'Connell JR, Schlessinger D, Strachan DP, Stefansson K, van Duijn CM, Abecasis GR, McCarthy MI, Hirschhorn JN, Qi L, Loos RJF, Lindgren CM, North KE, Heid IM",PLoS Genet.,2013,2013-06-00,2013-06-06,9,6,e1003500,10.1371/journal.pgen.1003500,23754948,NGI Uppsala (SNP&SEQ Technology Platform),Service,bd28801553d742e7ab13c5f300a57f6e,https://publications.scilifelab.se/publication/bd28801553d742e7ab13c5f300a57f6e,https://doi.org/10.1371/journal.pgen.1003500,https://www.ncbi.nlm.nih.gov/pubmed/23754948
Structural basis for substrate transport in the GLUT-homology family of monosaccharide transporters.,"Quistgaard EM, Löw C, Moberg P, Trésaugues L, Nordlund P",Nat. Struct. Mol. Biol.,2013,2013-06-00,2013-04-30,20,6,766-768,10.1038/nsmb.2569,23624861,Protein Science Facility (PSF),,cf2c496c7c344e5a8ad536c44367b83a,https://publications.scilifelab.se/publication/cf2c496c7c344e5a8ad536c44367b83a,https://doi.org/10.1038/nsmb.2569,https://www.ncbi.nlm.nih.gov/pubmed/23624861
The impact of splicing on protein domain architecture.,"Light S, Elofsson A",Curr. Opin. Struct. Biol.,2013,2013-06-00,2013-04-09,23,3,451-458,10.1016/j.sbi.2013.02.013,23562110,Bioinformatics Support and Infrastructure,,d124b89b92db4a0c8b4ec14ab8bb8485,https://publications.scilifelab.se/publication/d124b89b92db4a0c8b4ec14ab8bb8485,https://doi.org/10.1016/j.sbi.2013.02.013,https://www.ncbi.nlm.nih.gov/pubmed/23562110
Prevalence of extended-spectrum beta-lactamase-producing Enterobacteriaceae in healthy Swedish preschool children.,"Kaarme J, Molin Y, Olsen B, Melhus A",Acta Paediatr.,2013,2013-06-00,2013-02-20,102,6,655-660,10.1111/apa.12206,23419070,NGI Uppsala (Uppsala Genome Center),,d1604f3658f2436c8f3832d8f27b3b0c,https://publications.scilifelab.se/publication/d1604f3658f2436c8f3832d8f27b3b0c,https://doi.org/10.1111/apa.12206,https://www.ncbi.nlm.nih.gov/pubmed/23419070
No association of primary Sjögren's syndrome with Fcγ receptor gene variants.,"Haldorsen K, Appel S, Le Hellard S, Bruland O, Brun JG, Omdal R, Kristjansdottir G, Theander E, Fernandes CP, Kvarnström M, Eriksson P, Rönnblom L, Herlenius MW, Nordmark G, Jonsson R, Bolstad AI",Genes Immun.,2013,2013-06-00,2013-04-05,14,4,234-237,10.1038/gene.2013.12,23552400,NGI Uppsala (SNP&SEQ Technology Platform),,dfffc27ce20b4e9e828d6e5c0a0bb751,https://publications.scilifelab.se/publication/dfffc27ce20b4e9e828d6e5c0a0bb751,https://doi.org/10.1038/gene.2013.12,https://www.ncbi.nlm.nih.gov/pubmed/23552400
The Norway spruce genome sequence and conifer genome evolution.,"Nystedt B, Street NR, Wetterbom A, Zuccolo A, Lin YC, Scofield DG, Vezzi F, Delhomme N, Giacomello S, Alexeyenko A, Vicedomini R, Sahlin K, Sherwood E, Elfstrand M, Gramzow L, Holmberg K, Hällman J, Keech O, Klasson L, Koriabine M, Kucukoglu M, Käller M, Luthman J, Lysholm F, Niittylä T, Olson A, Rilakovic N, Ritland C, Rosselló JA, Sena J, Svensson T, Talavera-López C, Theißen G, Tuominen H, Vanneste K, Wu ZQ, Zhang B, Zerbe P, Arvestad L, Bhalerao R, Bohlmann J, Bousquet J, Garcia Gil R, Hvidsten TR, de Jong P, MacKay J, Morgante M, Ritland K, Sundberg B, Thompson SL, Van de Peer Y, Andersson B, Nilsson O, Ingvarsson PK, Lundeberg J, Jansson S",Nature,2013,2013-05-30,2013-05-24,497,7451,579-584,10.1038/nature12211,23698360,"Bioinformatics Compute and Storage, Bioinformatics Support and Infrastructure, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,c403f99f84324b52bc5e13ce42920772,https://publications.scilifelab.se/publication/c403f99f84324b52bc5e13ce42920772,https://doi.org/10.1038/nature12211,https://www.ncbi.nlm.nih.gov/pubmed/23698360
